hour,day,month,day_of_week,is_weekend,previous_consumption,Global_active_power
14,6,12,6,1,1.4243999999999999,3.1999
15,6,12,6,1,3.1999,2.1888
16,6,12,6,1,2.1888,1.1805333333333332
17,6,12,6,1,1.1805333333333332,3.1087333333333333
18,6,12,6,1,3.1087333333333333,3.6616
19,6,12,6,1,3.6616,2.9458333333333333
20,6,12,6,1,2.9458333333333333,2.4703999999999997
21,6,12,6,1,2.4703999999999997,2.3966
22,6,12,6,1,2.3966,1.2267000000000001
23,6,12,6,1,1.2267000000000001,0.5939333333333334
0,7,12,0,0,0.5939333333333334,0.37
1,7,12,0,0,0.37,0.3651
2,7,12,0,0,0.3651,0.3181333333333333
3,7,12,0,0,0.3181333333333333,0.3359
4,7,12,0,0,0.3359,0.4111666666666667
5,7,12,0,0,0.4111666666666667,0.7758666666666667
6,7,12,0,0,0.7758666666666667,1.1750666666666667
7,7,12,0,0,1.1750666666666667,2.183133333333333
8,7,12,0,0,2.183133333333333,2.604966666666667
9,7,12,0,0,2.604966666666667,2.5306333333333333
10,7,12,0,0,2.5306333333333333,1.5448
11,7,12,0,0,1.5448,1.6128333333333333
12,7,12,0,0,1.6128333333333333,1.4736
13,7,12,0,0,1.4736,1.4122
14,7,12,0,0,1.4122,0.5618333333333333
15,7,12,0,0,0.5618333333333333,0.5810333333333334
16,7,12,0,0,0.5810333333333334,0.6213
17,7,12,0,0,0.6213,0.8404666666666666
18,7,12,0,0,0.8404666666666666,2.3081
19,7,12,0,0,2.3081,1.6120666666666668
20,7,12,0,0,1.6120666666666668,1.7238
21,7,12,0,0,1.7238,2.1783333333333332
22,7,12,0,0,2.1783333333333332,1.1561333333333332
23,7,12,0,0,1.1561333333333332,0.34750000000000003
0,8,12,1,0,0.34750000000000003,0.6448333333333333
1,8,12,1,0,0.6448333333333333,0.6861333333333334
2,8,12,1,0,0.6861333333333334,0.3769
3,8,12,1,0,0.3769,0.32933333333333337
4,8,12,1,0,0.32933333333333337,0.3106333333333333
5,8,12,1,0,0.3106333333333333,0.33030000000000004
6,8,12,1,0,0.33030000000000004,0.7529
7,8,12,1,0,0.7529,2.7234666666666665
8,8,12,1,0,2.7234666666666665,2.1772333333333336
9,8,12,1,0,2.1772333333333336,1.8111
10,8,12,1,0,1.8111,1.5653666666666666
11,8,12,1,0,1.5653666666666666,1.4991333333333332
12,8,12,1,0,1.4991333333333332,1.6815
13,8,12,1,0,1.6815,1.6495666666666666
14,8,12,1,0,1.6495666666666666,1.1531
15,8,12,1,0,1.1531,0.5505666666666666
16,8,12,1,0,0.5505666666666666,0.6075999999999999
17,8,12,1,0,0.6075999999999999,1.6494666666666666
18,8,12,1,0,1.6494666666666666,2.5442666666666667
19,8,12,1,0,2.5442666666666667,2.7952333333333335
20,8,12,1,0,2.7952333333333335,2.9234666666666667
21,8,12,1,0,2.9234666666666667,2.7641333333333336
22,8,12,1,0,2.7641333333333336,1.6227333333333334
23,8,12,1,0,1.6227333333333334,0.29910000000000003
0,9,12,2,0,0.29910000000000003,0.39499999999999996
1,9,12,2,0,0.39499999999999996,0.29209999999999997
2,9,12,2,0,0.29209999999999997,0.31606666666666666
3,9,12,2,0,0.31606666666666666,0.31593333333333334
4,9,12,2,0,0.31593333333333334,0.346
5,9,12,2,0,0.346,0.32943333333333336
6,9,12,2,0,0.32943333333333336,1.1718333333333333
7,9,12,2,0,1.1718333333333333,2.5637666666666665
8,9,12,2,0,2.5637666666666665,1.9026999999999998
9,9,12,2,0,1.9026999999999998,1.9011666666666664
10,9,12,2,0,1.9011666666666664,1.3380666666666665
11,9,12,2,0,1.3380666666666665,0.32543333333333335
12,9,12,2,0,0.32543333333333335,0.9943000000000001
13,9,12,2,0,0.9943000000000001,0.5476666666666666
14,9,12,2,0,0.5476666666666666,0.4099333333333333
15,9,12,2,0,0.4099333333333333,1.9033333333333333
16,9,12,2,0,1.9033333333333333,2.339833333333333
17,9,12,2,0,2.339833333333333,1.7872
18,9,12,2,0,1.7872,2.5998
19,9,12,2,0,2.5998,1.8430333333333333
20,9,12,2,0,1.8430333333333333,1.6874333333333333
21,9,12,2,0,1.6874333333333333,1.8735
22,9,12,2,0,1.8735,2.2599333333333336
23,9,12,2,0,2.2599333333333336,0.5958
0,10,12,3,0,0.5958,0.29496666666666665
1,10,12,3,0,0.29496666666666665,0.39873333333333333
2,10,12,3,0,0.39873333333333333,0.28713333333333335
3,10,12,3,0,0.28713333333333335,0.3436666666666667
4,10,12,3,0,0.3436666666666667,0.3443
5,10,12,3,0,0.3443,0.31033333333333335
6,10,12,3,0,0.31033333333333335,1.2319
7,10,12,3,0,1.2319,2.4789000000000003
8,10,12,3,0,2.4789000000000003,2.465413793103448
9,10,12,3,0,2.465413793103448,1.3345999999999998
10,10,12,3,0,1.3345999999999998,1.4352333333333331
11,10,12,3,0,1.4352333333333331,1.3978666666666666
12,10,12,3,0,1.3978666666666666,1.4167999999999998
13,10,12,3,0,1.4167999999999998,1.4372333333333331
14,10,12,3,0,1.4372333333333331,1.4033666666666667
15,10,12,3,0,1.4033666666666667,1.4567333333333332
16,10,12,3,0,1.4567333333333332,1.4564666666666668
17,10,12,3,0,1.4564666666666668,1.4957666666666667
18,10,12,3,0,1.4957666666666667,1.1826
19,10,12,3,0,1.1826,3.161
20,10,12,3,0,3.161,2.791633333333333
21,10,12,3,0,2.791633333333333,3.3429
22,10,12,3,0,3.3429,1.7144000000000001
23,10,12,3,0,1.7144000000000001,1.1383333333333332
0,11,12,4,0,1.1383333333333332,0.3528
1,11,12,4,0,0.3528,0.3289666666666667
2,11,12,4,0,0.3289666666666667,0.34313333333333335
3,11,12,4,0,0.34313333333333335,0.28363333333333335
4,11,12,4,0,0.28363333333333335,0.33343333333333336
5,11,12,4,0,0.33343333333333336,0.34273333333333333
6,11,12,4,0,0.34273333333333333,0.5678
7,11,12,4,0,0.5678,2.5307999999999997
8,11,12,4,0,2.5307999999999997,2.3487999999999998
9,11,12,4,0,2.3487999999999998,1.8199333333333334
10,11,12,4,0,1.8199333333333334,1.4723
11,11,12,4,0,1.4723,1.4930666666666668
12,11,12,4,0,1.4930666666666668,0.5546333333333333
13,11,12,4,0,0.5546333333333333,0.6406666666666666
14,11,12,4,0,0.6406666666666666,0.7176666666666667
15,11,12,4,0,0.7176666666666667,2.0787333333333335
16,11,12,4,0,2.0787333333333335,2.104033333333333
17,11,12,4,0,2.104033333333333,1.7113
18,11,12,4,0,1.7113,2.6193999999999997
19,11,12,4,0,2.6193999999999997,2.2845999999999997
20,11,12,4,0,2.2845999999999997,1.2196666666666667
21,11,12,4,0,1.2196666666666667,1.5283333333333333
22,11,12,4,0,1.5283333333333333,0.8404
23,11,12,4,0,0.8404,1.2242
0,12,12,5,1,1.2242,0.34163333333333334
1,12,12,5,1,0.34163333333333334,0.3421666666666667
2,12,12,5,1,0.3421666666666667,0.36963333333333337
3,12,12,5,1,0.36963333333333337,0.33043333333333336
4,12,12,5,1,0.33043333333333336,0.3187333333333333
5,12,12,5,1,0.3187333333333333,0.3867333333333333
6,12,12,5,1,0.3867333333333333,1.1641000000000001
7,12,12,5,1,1.1641000000000001,2.8512333333333335
8,12,12,5,1,2.8512333333333335,1.7048333333333332
9,12,12,5,1,1.7048333333333332,1.3583333333333334
10,12,12,5,1,1.3583333333333334,0.38176666666666664
11,12,12,5,1,0.38176666666666664,0.6775
12,12,12,5,1,0.6775,0.7855000000000001
13,12,12,5,1,0.7855000000000001,0.7494333333333334
14,12,12,5,1,0.7494333333333334,1.1851999999999998
15,12,12,5,1,1.1851999999999998,1.0629
16,12,12,5,1,1.0629,1.3632333333333333
17,12,12,5,1,1.3632333333333333,4.241333333333333
18,12,12,5,1,4.241333333333333,2.2339333333333333
19,12,12,5,1,2.2339333333333333,2.6388333333333334
20,12,12,5,1,2.6388333333333334,3.0232666666666663
21,12,12,5,1,3.0232666666666663,1.0483666666666667
22,12,12,5,1,1.0483666666666667,1.1617666666666666
23,12,12,5,1,1.1617666666666666,0.5521333333333334
0,13,12,6,1,0.5521333333333334,0.8187666666666666
1,13,12,6,1,0.8187666666666666,0.36243333333333333
2,13,12,6,1,0.36243333333333333,0.3343
3,13,12,6,1,0.3343,0.2989
4,13,12,6,1,0.2989,0.351
5,13,12,6,1,0.351,0.2923
6,13,12,6,1,0.2923,0.31166666666666665
7,13,12,6,1,0.31166666666666665,0.31556666666666666
8,13,12,6,1,0.31556666666666666,0.952
9,13,12,6,1,0.952,2.2317666666666667
10,13,12,6,1,2.2317666666666667,1.2051333333333332
11,13,12,6,1,1.2051333333333332,2.2030000000000003
12,13,12,6,1,2.2030000000000003,2.6191999999999998
13,13,12,6,1,2.6191999999999998,2.3881666666666663
14,13,12,6,1,2.3881666666666663,2.634133333333333
15,13,12,6,1,2.634133333333333,2.3710333333333335
16,13,12,6,1,2.3710333333333335,2.2630333333333335
17,13,12,6,1,2.2630333333333335,1.8741333333333332
18,13,12,6,1,1.8741333333333332,2.712
19,13,12,6,1,2.712,2.7717
20,13,12,6,1,2.7717,2.1212333333333335
21,13,12,6,1,2.1212333333333335,2.5360666666666662
22,13,12,6,1,2.5360666666666662,1.3656333333333335
23,13,12,6,1,1.3656333333333335,0.3137333333333333
0,14,12,0,0,0.3137333333333333,0.3408333333333333
1,14,12,0,0,0.3408333333333333,0.3219666666666667
2,14,12,0,0,0.3219666666666667,0.3242333333333333
3,14,12,0,0,0.3242333333333333,0.34349999999999997
4,14,12,0,0,0.34349999999999997,0.3285666666666666
5,14,12,0,0,0.3285666666666666,0.8331666666666667
6,14,12,0,0,0.8331666666666667,0.991
7,14,12,0,0,0.991,2.5218
8,14,12,0,0,2.5218,1.436
9,14,12,0,0,1.436,1.469
10,14,12,0,0,1.469,0.4504
11,14,12,0,0,0.4504,0.2884333333333334
12,14,12,0,0,0.2884333333333334,0.35206666666666664
13,14,12,0,0,0.35206666666666664,0.28966666666666663
14,14,12,0,0,0.28966666666666663,0.3048
15,14,12,0,0,0.3048,0.6212666666666667
16,14,12,0,0,0.6212666666666667,0.7296999999999999
17,14,12,0,0,0.7296999999999999,1.9503333333333333
18,14,12,0,0,1.9503333333333333,3.7024
19,14,12,0,0,3.7024,2.6369
20,14,12,0,0,2.6369,2.5630333333333337
21,14,12,0,0,2.5630333333333337,4.0212666666666665
22,14,12,0,0,4.0212666666666665,2.346366666666667
23,14,12,0,0,2.346366666666667,0.7476666666666667
0,15,12,1,0,0.7476666666666667,0.4398666666666667
1,15,12,1,0,0.4398666666666667,0.32899999999999996
2,15,12,1,0,0.32899999999999996,0.3971666666666667
3,15,12,1,0,0.3971666666666667,0.33386666666666664
4,15,12,1,0,0.33386666666666664,0.6767333333333333
5,15,12,1,0,0.6767333333333333,0.7380333333333334
6,15,12,1,0,0.7380333333333334,0.5411333333333332
7,15,12,1,0,0.5411333333333332,2.0486333333333335
8,15,12,1,0,2.0486333333333335,2.9002
9,15,12,1,0,2.9002,1.4564333333333332
10,15,12,1,0,1.4564333333333332,1.5113333333333332
11,15,12,1,0,1.5113333333333332,1.5679333333333334
12,15,12,1,0,1.5679333333333334,1.4938666666666667
13,15,12,1,0,1.4938666666666667,1.988
14,15,12,1,0,1.988,1.6087333333333333
15,15,12,1,0,1.6087333333333333,1.7425
16,15,12,1,0,1.7425,2.0676
17,15,12,1,0,2.0676,1.1582000000000001
18,15,12,1,0,1.1582000000000001,1.3861999999999999
19,15,12,1,0,1.3861999999999999,1.6940333333333333
20,15,12,1,0,1.6940333333333333,1.7224666666666666
21,15,12,1,0,1.7224666666666666,2.4862666666666664
22,15,12,1,0,2.4862666666666664,1.7049666666666667
23,15,12,1,0,1.7049666666666667,0.3421
0,16,12,2,0,0.3421,0.2950333333333333
1,16,12,2,0,0.2950333333333333,0.3074333333333333
2,16,12,2,0,0.3074333333333333,0.3292
3,16,12,2,0,0.3292,0.2972
4,16,12,2,0,0.2972,0.31096666666666667
5,16,12,2,0,0.31096666666666667,0.7834666666666668
6,16,12,2,0,0.7834666666666668,0.8216
7,16,12,2,0,0.8216,2.8514
8,16,12,2,0,2.8514,1.5035666666666667
9,16,12,2,0,1.5035666666666667,1.4476666666666667
10,16,12,2,0,1.4476666666666667,1.0433999999999999
11,16,12,2,0,1.0433999999999999,0.9025
12,16,12,2,0,0.9025,0.4337
13,16,12,2,0,0.4337,0.5171666666666667
14,16,12,2,0,0.5171666666666667,0.8975000000000001
15,16,12,2,0,0.8975000000000001,1.5815
16,16,12,2,0,1.5815,1.5498333333333332
17,16,12,2,0,1.5498333333333332,0.7335666666666667
18,16,12,2,0,0.7335666666666667,0.5984333333333333
19,16,12,2,0,0.5984333333333333,1.0748666666666666
20,16,12,2,0,1.0748666666666666,2.563533333333333
21,16,12,2,0,2.563533333333333,1.5547333333333335
22,16,12,2,0,1.5547333333333335,0.35123333333333334
23,16,12,2,0,0.35123333333333334,0.4984
0,17,12,3,0,0.4984,0.3283
1,17,12,3,0,0.3283,0.28950000000000004
2,17,12,3,0,0.28950000000000004,0.33016666666666666
3,17,12,3,0,0.33016666666666666,0.31649999999999995
4,17,12,3,0,0.31649999999999995,0.9229666666666667
5,17,12,3,0,0.9229666666666667,0.32726666666666665
6,17,12,3,0,0.32726666666666665,1.3760000000000001
7,17,12,3,0,1.3760000000000001,1.9603333333333335
8,17,12,3,0,1.9603333333333335,2.2571333333333334
9,17,12,3,0,2.2571333333333334,1.4112666666666667
10,17,12,3,0,1.4112666666666667,1.3876333333333333
11,17,12,3,0,1.3876333333333333,1.4512
12,17,12,3,0,1.4512,1.4356666666666666
13,17,12,3,0,1.4356666666666666,1.4410333333333334
14,17,12,3,0,1.4410333333333334,1.5277333333333334
15,17,12,3,0,1.5277333333333334,1.4649999999999999
16,17,12,3,0,1.4649999999999999,0.4144333333333333
17,17,12,3,0,0.4144333333333333,0.7052666666666667
18,17,12,3,0,0.7052666666666667,1.1742333333333332
19,17,12,3,0,1.1742333333333332,2.6106333333333334
20,17,12,3,0,2.6106333333333334,2.0917666666666666
21,17,12,3,0,2.0917666666666666,1.3761
22,17,12,3,0,1.3761,1.5674666666666668
23,17,12,3,0,1.5674666666666668,0.4521
0,18,12,4,0,0.4521,0.32366666666666666
1,18,12,4,0,0.32366666666666666,0.2917666666666667
2,18,12,4,0,0.2917666666666667,0.32053333333333334
3,18,12,4,0,0.32053333333333334,0.3217333333333333
4,18,12,4,0,0.3217333333333333,0.2853333333333333
5,18,12,4,0,0.2853333333333333,0.3186666666666667
6,18,12,4,0,0.3186666666666667,1.4185666666666668
7,18,12,4,0,1.4185666666666668,2.4590666666666667
8,18,12,4,0,2.4590666666666667,2.7630666666666666
9,18,12,4,0,2.7630666666666666,2.016966666666667
10,18,12,4,0,2.016966666666667,1.4238
11,18,12,4,0,1.4238,0.7720333333333333
12,18,12,4,0,0.7720333333333333,0.4935
13,18,12,4,0,0.4935,0.5646666666666668
14,18,12,4,0,0.5646666666666668,1.4088
15,18,12,4,0,1.4088,1.6655000000000002
16,18,12,4,0,1.6655000000000002,1.5392333333333332
17,18,12,4,0,1.5392333333333332,1.1700333333333333
18,18,12,4,0,1.1700333333333333,1.3261333333333334
19,18,12,4,0,1.3261333333333334,2.2414666666666667
20,18,12,4,0,2.2414666666666667,1.6166666666666667
21,18,12,4,0,1.6166666666666667,2.3271
22,18,12,4,0,2.3271,1.4802333333333333
23,18,12,4,0,1.4802333333333333,0.5299
0,19,12,5,1,0.5299,1.0469
1,19,12,5,1,1.0469,1.3995666666666666
2,19,12,5,1,1.3995666666666666,1.3840000000000001
3,19,12,5,1,1.3840000000000001,1.3799666666666668
4,19,12,5,1,1.3799666666666668,1.4172
5,19,12,5,1,1.4172,1.9440666666666668
6,19,12,5,1,1.9440666666666668,1.6378666666666668
7,19,12,5,1,1.6378666666666668,3.3690333333333333
8,19,12,5,1,3.3690333333333333,2.6384333333333334
9,19,12,5,1,2.6384333333333334,1.4187666666666667
10,19,12,5,1,1.4187666666666667,1.5622333333333331
11,19,12,5,1,1.5622333333333331,2.5508
12,19,12,5,1,2.5508,2.7031
13,19,12,5,1,2.7031,2.2103666666666664
14,19,12,5,1,2.2103666666666664,1.9924333333333335
15,19,12,5,1,1.9924333333333335,1.6306666666666667
16,19,12,5,1,1.6306666666666667,1.4029666666666667
17,19,12,5,1,1.4029666666666667,1.3959333333333332
18,19,12,5,1,1.3959333333333332,0.4681
19,19,12,5,1,0.4681,1.4564
20,19,12,5,1,1.4564,0.6323000000000001
21,19,12,5,1,0.6323000000000001,0.36043333333333333
22,19,12,5,1,0.36043333333333333,0.36963333333333337
23,19,12,5,1,0.36963333333333337,0.36773333333333336
0,20,12,6,1,0.36773333333333336,0.3376666666666666
1,20,12,6,1,0.3376666666666666,1.3618666666666668
2,20,12,6,1,1.3618666666666668,0.6015333333333334
3,20,12,6,1,0.6015333333333334,0.2599666666666666
4,20,12,6,1,0.2599666666666666,0.2582
5,20,12,6,1,0.2582,0.2817
6,20,12,6,1,0.2817,0.2636
7,20,12,6,1,0.2636,0.2503666666666667
8,20,12,6,1,0.2503666666666667,2.7097333333333333
9,20,12,6,1,2.7097333333333333,2.1105666666666667
10,20,12,6,1,2.1105666666666667,1.5639
11,20,12,6,1,1.5639,1.4786333333333335
12,20,12,6,1,1.4786333333333335,1.503
13,20,12,6,1,1.503,1.3260333333333334
14,20,12,6,1,1.3260333333333334,0.35856666666666664
15,20,12,6,1,0.35856666666666664,0.38699999999999996
16,20,12,6,1,0.38699999999999996,0.33640000000000003
17,20,12,6,1,0.33640000000000003,0.3573
18,20,12,6,1,0.3573,0.3422
19,20,12,6,1,0.3422,0.36956666666666665
20,20,12,6,1,0.36956666666666665,0.34146666666666664
21,20,12,6,1,0.34146666666666664,0.9847666666666667
22,20,12,6,1,0.9847666666666667,0.8103666666666667
23,20,12,6,1,0.8103666666666667,0.4750333333333333
0,21,12,0,0,0.4750333333333333,0.2700333333333333
1,21,12,0,0,0.2700333333333333,0.2543666666666667
2,21,12,0,0,0.2543666666666667,0.6936666666666667
3,21,12,0,0,0.6936666666666667,0.5978666666666667
4,21,12,0,0,0.5978666666666667,0.2446
5,21,12,0,0,0.2446,0.30966666666666665
6,21,12,0,0,0.30966666666666665,0.5726666666666667
7,21,12,0,0,0.5726666666666667,1.6867333333333334
8,21,12,0,0,1.6867333333333334,1.0408666666666666
9,21,12,0,0,1.0408666666666666,0.4185666666666667
10,21,12,0,0,0.4185666666666667,0.4426333333333333
11,21,12,0,0,0.4426333333333333,0.8802666666666668
12,21,12,0,0,0.8802666666666668,1.8671666666666666
13,21,12,0,0,1.8671666666666666,1.7466666666666666
14,21,12,0,0,1.7466666666666666,1.5842333333333334
15,21,12,0,0,1.5842333333333334,1.8779666666666666
16,21,12,0,0,1.8779666666666666,2.0193666666666665
17,21,12,0,0,2.0193666666666665,1.5836000000000001
18,21,12,0,0,1.5836000000000001,1.4088
19,21,12,0,0,1.4088,3.3253
20,21,12,0,0,3.3253,4.211433333333334
21,21,12,0,0,4.211433333333334,2.932466666666667
22,21,12,0,0,2.932466666666667,2.2490666666666663
23,21,12,0,0,2.2490666666666663,1.6981
0,22,12,1,0,1.6981,0.40390000000000004
1,22,12,1,0,0.40390000000000004,0.29256666666666664
2,22,12,1,0,0.29256666666666664,0.3061333333333333
3,22,12,1,0,0.3061333333333333,0.27423333333333333
4,22,12,1,0,0.27423333333333333,0.25776666666666664
5,22,12,1,0,0.25776666666666664,0.2939
6,22,12,1,0,0.2939,1.1781
7,22,12,1,0,1.1781,2.0279
8,22,12,1,0,2.0279,1.5445
9,22,12,1,0,1.5445,1.9403000000000001
10,22,12,1,0,1.9403000000000001,1.3756
11,22,12,1,0,1.3756,1.6849999999999998
12,22,12,1,0,1.6849999999999998,1.4463000000000001
13,22,12,1,0,1.4463000000000001,1.5204666666666666
14,22,12,1,0,1.5204666666666666,1.1657
15,22,12,1,0,1.1657,0.4930333333333333
16,22,12,1,0,0.4930333333333333,0.8711
17,22,12,1,0,0.8711,1.3599333333333334
18,22,12,1,0,1.3599333333333334,2.5789
19,22,12,1,0,2.5789,2.710066666666667
20,22,12,1,0,2.710066666666667,2.2421333333333333
21,22,12,1,0,2.2421333333333333,2.4649
22,22,12,1,0,2.4649,1.5940333333333332
23,22,12,1,0,1.5940333333333332,1.4405666666666666
0,23,12,2,0,1.4405666666666666,1.3559666666666668
1,23,12,2,0,1.3559666666666668,1.3705
2,23,12,2,0,1.3705,1.4141000000000001
3,23,12,2,0,1.4141000000000001,1.4170666666666667
4,23,12,2,0,1.4170666666666667,1.3957000000000002
5,23,12,2,0,1.3957000000000002,1.3946666666666667
6,23,12,2,0,1.3946666666666667,0.5378666666666666
7,23,12,2,0,0.5378666666666666,1.6946666666666665
8,23,12,2,0,1.6946666666666665,2.062
9,23,12,2,0,2.062,1.3944
10,23,12,2,0,1.3944,0.8989666666666667
11,23,12,2,0,0.8989666666666667,0.2493
12,23,12,2,0,0.2493,0.2811333333333333
13,23,12,2,0,0.2811333333333333,0.2952
14,23,12,2,0,0.2952,0.2843
15,23,12,2,0,0.2843,0.25526666666666664
16,23,12,2,0,0.25526666666666664,0.34563333333333335
17,23,12,2,0,0.34563333333333335,0.9403
18,23,12,2,0,0.9403,1.7833333333333334
19,23,12,2,0,1.7833333333333334,1.9865333333333333
20,23,12,2,0,1.9865333333333333,0.9799
21,23,12,2,0,0.9799,1.2209999999999999
22,23,12,2,0,1.2209999999999999,0.3924666666666667
23,23,12,2,0,0.3924666666666667,0.3030666666666667
0,24,12,3,0,0.3030666666666667,0.2536
1,24,12,3,0,0.2536,0.2609
2,24,12,3,0,0.2609,0.29606666666666664
3,24,12,3,0,0.29606666666666664,0.2753
4,24,12,3,0,0.2753,0.24516666666666664
5,24,12,3,0,0.24516666666666664,0.8527666666666666
6,24,12,3,0,0.8527666666666666,0.4683333333333333
7,24,12,3,0,0.4683333333333333,0.7367666666666667
8,24,12,3,0,0.7367666666666667,1.0181
9,24,12,3,0,1.0181,1.0532
10,24,12,3,0,1.0532,0.5526333333333333
11,24,12,3,0,0.5526333333333333,1.6114666666666666
12,24,12,3,0,1.6114666666666666,1.6921
13,24,12,3,0,1.6921,1.4926666666666668
14,24,12,3,0,1.4926666666666668,1.5016
15,24,12,3,0,1.5016,3.508666666666667
16,24,12,3,0,3.508666666666667,4.533266666666666
17,24,12,3,0,4.533266666666666,4.670966666666667
18,24,12,3,0,4.670966666666667,4.5629333333333335
19,24,12,3,0,4.5629333333333335,4.675233333333334
20,24,12,3,0,4.675233333333334,4.393933333333334
21,24,12,3,0,4.393933333333334,2.9717333333333333
22,24,12,3,0,2.9717333333333333,2.9576333333333333
23,24,12,3,0,2.9576333333333333,3.8465333333333334
0,25,12,4,0,3.8465333333333334,1.6606999999999998
1,25,12,4,0,1.6606999999999998,1.4057
2,25,12,4,0,1.4057,1.0993
3,25,12,4,0,1.0993,0.3091333333333333
4,25,12,4,0,0.3091333333333333,0.30033333333333334
5,25,12,4,0,0.30033333333333334,0.35083333333333333
6,25,12,4,0,0.35083333333333333,0.29303333333333337
7,25,12,4,0,0.29303333333333337,0.43193333333333334
8,25,12,4,0,0.43193333333333334,1.0191666666666666
9,25,12,4,0,1.0191666666666666,2.032433333333333
10,25,12,4,0,2.032433333333333,2.7851
11,25,12,4,0,2.7851,0.8775999999999999
12,25,12,4,0,0.8775999999999999,1.3477333333333334
13,25,12,4,0,1.3477333333333334,0.9920666666666667
14,25,12,4,0,0.9920666666666667,1.6162666666666667
15,25,12,4,0,1.6162666666666667,3.662
16,25,12,4,0,3.662,1.5948333333333333
17,25,12,4,0,1.5948333333333333,3.2292
18,25,12,4,0,3.2292,2.629633333333333
19,25,12,4,0,2.629633333333333,1.7162333333333335
20,25,12,4,0,1.7162333333333335,1.4938
21,25,12,4,0,1.4938,1.4938666666666667
22,25,12,4,0,1.4938666666666667,1.6653666666666667
23,25,12,4,0,1.6653666666666667,1.4545333333333332
0,26,12,5,1,1.4545333333333332,1.4649666666666665
1,26,12,5,1,1.4649666666666665,1.4076
2,26,12,5,1,1.4076,1.3799
3,26,12,5,1,1.3799,1.411
4,26,12,5,1,1.411,0.2970333333333333
5,26,12,5,1,0.2970333333333333,0.31193333333333334
6,26,12,5,1,0.31193333333333334,0.29313333333333336
7,26,12,5,1,0.29313333333333336,0.3497
8,26,12,5,1,0.3497,0.525
9,26,12,5,1,0.525,2.109766666666667
10,26,12,5,1,2.109766666666667,2.8552666666666666
11,26,12,5,1,2.8552666666666666,2.7611333333333334
12,26,12,5,1,2.7611333333333334,2.4856
13,26,12,5,1,2.4856,1.8611333333333335
14,26,12,5,1,1.8611333333333335,1.7106666666666668
15,26,12,5,1,1.7106666666666668,0.4703333333333333
16,26,12,5,1,0.4703333333333333,0.8370333333333334
17,26,12,5,1,0.8370333333333334,2.160166666666667
18,26,12,5,1,2.160166666666667,2.024566666666667
19,26,12,5,1,2.024566666666667,2.4467333333333334
20,26,12,5,1,2.4467333333333334,1.9535666666666667
21,26,12,5,1,1.9535666666666667,1.9435333333333333
22,26,12,5,1,1.9435333333333333,1.7349333333333334
23,26,12,5,1,1.7349333333333334,1.5989333333333333
0,27,12,6,1,1.5989333333333333,1.4993
1,27,12,6,1,1.4993,0.5181333333333333
2,27,12,6,1,0.5181333333333333,0.3249666666666667
3,27,12,6,1,0.3249666666666667,0.3011
4,27,12,6,1,0.3011,0.466
5,27,12,6,1,0.466,0.2851
6,27,12,6,1,0.2851,0.3078
7,27,12,6,1,0.3078,0.3308666666666667
8,27,12,6,1,0.3308666666666667,0.9059666666666666
9,27,12,6,1,0.9059666666666666,1.0520333333333334
10,27,12,6,1,1.0520333333333334,1.2220666666666666
11,27,12,6,1,1.2220666666666666,1.436
12,27,12,6,1,1.436,1.4527
13,27,12,6,1,1.4527,2.384066666666667
14,27,12,6,1,2.384066666666667,1.8672666666666666
15,27,12,6,1,1.8672666666666666,2.0664333333333333
16,27,12,6,1,2.0664333333333333,2.059266666666667
17,27,12,6,1,2.059266666666667,2.603466666666667
18,27,12,6,1,2.603466666666667,2.8847333333333336
19,27,12,6,1,2.8847333333333336,2.9728
20,27,12,6,1,2.9728,3.5632666666666664
21,27,12,6,1,3.5632666666666664,2.7803666666666667
22,27,12,6,1,2.7803666666666667,2.1058666666666666
23,27,12,6,1,2.1058666666666666,1.2013
0,28,12,0,0,1.2013,0.4446333333333333
1,28,12,0,0,0.4446333333333333,0.3302
2,28,12,0,0,0.3302,0.6073000000000001
3,28,12,0,0,0.6073000000000001,0.6580333333333334
4,28,12,0,0,0.6580333333333334,0.34126666666666666
5,28,12,0,0,0.34126666666666666,0.32280000000000003
6,28,12,0,0,0.32280000000000003,0.3431
7,28,12,0,0,0.3431,0.4018
8,28,12,0,0,0.4018,1.5490666666666668
9,28,12,0,0,1.5490666666666668,2.5159666666666665
10,28,12,0,0,2.5159666666666665,2.1973
11,28,12,0,0,2.1973,1.4498333333333333
12,28,12,0,0,1.4498333333333333,1.4399
13,28,12,0,0,1.4399,1.4998
14,28,12,0,0,1.4998,1.4643333333333333
15,28,12,0,0,1.4643333333333333,1.7176333333333331
16,28,12,0,0,1.7176333333333331,2.2475333333333336
17,28,12,0,0,2.2475333333333336,1.293
18,28,12,0,0,1.293,3.1514
19,28,12,0,0,3.1514,3.1572666666666667
20,28,12,0,0,3.1572666666666667,2.6081999999999996
21,28,12,0,0,2.6081999999999996,2.5450666666666666
22,28,12,0,0,2.5450666666666666,1.9505000000000001
23,28,12,0,0,1.9505000000000001,0.6657
0,29,12,1,0,0.6657,0.3343333333333333
1,29,12,1,0,0.3343333333333333,0.3395
2,29,12,1,0,0.3395,0.33640000000000003
3,29,12,1,0,0.33640000000000003,0.35983333333333334
4,29,12,1,0,0.35983333333333334,0.36360000000000003
